file_name,entropy_of_text,macro_chr_count,macro_vocab_size,macro_arithmetic_operator_count,macro_token_count,macro_max_line_length,remote_template_present,numeric_cell_count,string_cell_count,avg_cell_length,label
d86405130184186154daa4a5132dd1364ab05d1f14034c7f0a0cda690a91116d.xlsx,3.93668885483011,0,147,21,147,2595,11,2,85,165.091954022988,1
0e35040df7f5f63ea95f4f53f75d01209223f4d0085553f0f62a86f874860a0c.xlsx,5.16173666292555,0,32127,59266,32127,795,146,20429,37384,14.5511071235102,1
5c235e5cae22c77b759b197a0758357bdb7a2a6c92c0edf829132c50108c668a.xlsx,0.0,0,0,0,0,0,7,0,0,0.0,1
91d1a7bce25a4a7af93f7183553b134dd6d2e9e1261f55239227cb9d1ce28c35.xlsx,5.23773187359442,0,30,6,30,24,10,3,16,11.4285714285714,1
107665edcd9700b431867906b74021f481d9522afa8777e42163488e43b2061d.xlsx,5.23977509764541,0,32,6,32,24,10,3,16,11.4285714285714,1
9279324044baa1fb4b40e63301469e8324e7d5798cf3621653d87bacc9ddb21a.xlsx,5.13173944813707,0,145,124,145,120,8,188,397,10.5555555555555,1
3707a50d112411786f4680426ad857ef7a3600b20e2da5e09f24a951a7b61d73.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
9330dc23e03fd29ba06faba0167e6c4c7e94e891671bfbd3455778338b6ca3cd.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
3dcf5af0ede10d39c63302b0967d7347c1766644a7dc4d3b207a58c0dbb0a45e.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
ed24befc41175d1077c2d5889a14d75f561b9df1c6585e0ee2cec00a338eca11.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
c137c913cc580078525fd5076056593e103b33357972558f4b5edc4f1ffc1882.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
2b25b4eb5d383fd478523d4a5cfe0f16d1e06a51035dcbdd73828e5c011d7291.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
4b77525e2a9794cb98b32d1ac0314542b0e55da7be104b4625dc76d0faa435b4.xlsx,5.16764453327085,5,1110,590,1110,38,9,284,1514,11.0178485287023,1
b47ac1a33a7db31a572f250020fc4bb7b825736c51593f0cec416dbd8ce936c6.xlsx,5.16273022763273,5,1071,590,1071,38,9,260,1496,11.1063515509601,1
40560c54abd54a76bf29d309d6ef9d2af199a28231ed059ff11f56bfbfd94b32.xlsx,1.76226739065149,0,1,0,1,11,11,0,2,11.0,1
d6a0fbbccb1d93bfd45f5fc31fbe1fa6b381fdc07f1a301446af09c3012e4c0e.xlsx,4.86262939918732,26,10261,10591,10261,1135,26,8958,13670,55.1109687113311,1
599ade154a9a57fda1efd272e9d76988c187b2c4ee9ffe7d61246b3c391f72ce.xlsx,0.0,0,0,0,0,0,7,0,0,0.0,1
d088836f4f0c2f2c4373775efde86cfe53ca20ed3a37423889c78105e1749576.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
d6f7117712ec9be334a940e8c2ba544a271a5bd63f182042dcbb159017068f1c.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
d6d0a7bc05f52ec17b71e8458faf7946edfee0a81c567930be9ffcb118a85fa6.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
9cd312c6df52e411926be69c4b9c75c0f7346c25443b94aae3ea9c9f1dedd4bb.xlsx,5.16496627205364,0,33344,60571,33344,795,155,20751,38409,14.5425871684125,1
542a1461027d8130f9fbe7f6862f057f0234d8a5f2f90a44c74aac0a37ca9782.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
e7426e76250bf288c86b7fd9802e17b23a486469ff3a0debac4c529ee11d1751.xlsx,4.75268295125058,1,145,8,145,111,14,0,43,20.1545454545454,1
3d4fa36cddb9240c4a2174dd56101aeaf4b9ac83e4ee45bbc4bd17084da67846.xlsx,5.45891909671759,0,512,365,512,272,9,0,2220,12.4824324324324,1
bec9e12a5ab615142a8a72efb4b858d664a8a98b40cf9d7f59163d3cb6dc0d6b.xlsx,5.04909292214456,14,65733,278507,65733,225,12,14,81991,58.442387659289,1
631d5ac8358a08b961ddfbaf096ac7798b3c2aaaf40b5b9adc679775ebadfe43.xlsx,5.49378271845647,7,4114,2923,4114,1822,208,589,6562,9.54474272930648,1
d888034cb6d99b040c709054770e8bcfa80f74a3e53aca089879eaa3e18eeff9.xlsx,0.0,0,0,0,0,0,7,0,0,0.0,1
8caf0002caebfae941f4cefefea93d663a6823f5bbe1ef1bafbe757bd7edd0b5.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
3590e97c8e6c65becfce92c63e164a2c808e7e9cb366cfc4c8ff76d7cc28a831.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
de61fa24535c677a8946f41e636df832ee0b97327d1c3d7ece42192c05360eff.xlsx,6.7634537650378,0,95,28,95,86,10,20,42,11.0806451612903,1
abc1ca283231d983a3ff89f162b878576323380579ffef0165bf17cc71f772e9.xlsx,6.7634537650378,0,95,28,95,86,10,20,42,11.0806451612903,1
24d763cf9d9768c55996a99ab6f735bdf0a6b101f544448b552df41e4fcee9c2.xlsx,4.79727540587495,0,67,52,67,30,9,13,37,11.3809523809523,1
4ffce522bc2d623335ecfb5a740e8fa84f281f821725ebac14dec3838e5bae35.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
6d4977cb739bd60eaf1bd6cea2258cf09a2aaab71a3646f8c055ba9fbc5db6f5.xlsx,0.0,0,0,0,0,0,7,0,0,0.0,1
9e89ae3e1c950baa301e0061cbbd578b35bd9bd016afd77ed9495c70a1999956.xlsx,0.0,0,0,0,0,0,7,0,0,0.0,1
8c857434bca142d39c6ee27bf4c0b21ddc866b8296d2b837c7e859630574fb20.xlsx,6.7634537650378,0,95,28,95,86,10,20,42,11.0806451612903,1
0b801f372647dee83d3d425117fd5c9ee08bc4cfeba9e7d742b89402bc251e0b.xlsx,6.7634537650378,0,95,28,95,86,10,20,42,11.0806451612903,1
7fce1a191ece0edf0982a5bfae6d6d2751c30b5d49f31d5fc39b719c25c0ce05.xlsx,6.7634537650378,0,95,28,95,86,10,20,42,11.0806451612903,1
35a544f14c330e044881714df26e592cd245e0d88805e566ca07b5253aed34b7.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
f841793ca3b9be037cae57d561172974508737f1d4415c326278ee63157eb474.xlsx,0.0,0,0,0,0,0,15,0,0,0.0,1
3d0973ce02b4d4f388c694816e6f2d24d88713d6c5f40245633d91a578e50c8c.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
b1152b1c5d68fe36961ea040c9066be0899eb63112290c393d493b7cde3dbebb.xlsx,0.0,0,0,0,0,0,11,0,0,0.0,1
e918197fae3f8dfa76d937e4bd9eff85be2171f6d5459467a1818a2438baf677.xlsx,6.76361467964146,0,95,28,95,86,10,20,42,11.0806451612903,1
68ccf7621036a833bc01ab5aff922b4fd0735a24f96992d9b1a6822e94f9d0b5.xlsx,0.0,0,0,0,0,0,15,0,0,0.0,1
758babb4a9a5fe4b8c01249407865b66d21151853ef0d89cbcdb5c4094381c27.xlsx,0.0,0,0,0,0,0,7,0,0,0.0,1
3e0e1eab1df209e517c5b747312f7a4ec2d3a107bc140b500cf361429c1729b1.xlsx,6.76361467964146,0,95,28,95,86,10,20,42,11.0806451612903,1
87eafed52359929755acdc011856239ba2ae55e88f76ba1b7d0bbbdc5c6b156f.xlsx,6.76361467964146,0,95,28,95,86,10,20,42,11.0806451612903,1
d511d6beb4a38967d16df3f69c99a994a921f6037a2023aff1fbb46b8b418513.xlsx,6.47793646407059,0,154,425,154,8532,8,0,7,1740.85714285714,1
6d544e1b25b2081b2c9f895d5045085820ba2087bed05f20c2c59cfbc44bea02.xlsx,0.0,0,0,0,0,0,7,0,0,0.0,1
8c60844f13eb2f14694c838e14c8821c5a18e8025e536f5642c3d6b6de446fbe.xlsx,5.23989813807894,0,115,18,115,167,9,16,40,14.3928571428571,1
fdb476be177aafeb28e2dd62a19e8171fd3a7d5053bf2dfc7e16d151c76810bf.xlsx,5.3678286186986,0,790,43,790,518,16,135,743,16.879271070615,1
3c3e872e0df7b7806ae47b846cb2d8d65ac3c0b2b9e38c1d3cbd95f7e6bcbbc7.xlsx,6.76361467964146,0,95,28,95,86,10,20,42,11.0806451612903,1
1ce8aaabd9fe827afc2b118a6775bd198f9706604379e35918eac50f51e0d855.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
f1d6620d62d354c6a34c82f975579cb0a3beeaf5539d5a5993f9c470d2616a59.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
2316765b238e805cdf18b499a7df03c42c37012e335b6b2d3dd2ebb8e66cd842.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
481456c561dc3faba47b833b491bd0378a0b372e8de01ae80a56e4640a15b01d.xlsx,6.47876187128331,0,156,425,156,8532,8,0,7,1742.42857142857,1
c098030dd08bc9866d5fadc143a4cff0f26d1a72522a55e27e55b9bf27afa0f9.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
c1158a1df03d75859f08f5e9f8909ea8bf5c63a6dbc78485d543dfa461cfe478.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
fc38ee6cb20e437db1bf580ac377e31d354a9cdf9fce07b0925e127209289332.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
8ed7befccff98a6acb255f63071a6e6ac1410c1d3b08ce560cac3cfe24572c8e.xlsx,0.0,0,0,0,0,0,7,0,0,0.0,1
eeb7b78972ba051833135c6ba4215c0faf93d5dfe1c5603f74c777b38867646b.xlsx,6.76447266468843,0,95,28,95,86,10,20,42,11.0806451612903,1
a9f3d2f7e0582569a46b211aaaa2158c0e41473ac7cb55f2194912450d39f9da.xlsx,4.92765883235091,0,278,81,278,51,10,194,212,9.44088669950739,1
b05951994381eb4d953d58b7ffa7c428be1f640d8c70d70adbfb4a046fb6dc6c.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
a08fc81cd189984d84d771194a11ecbfc57c5c74df1c36c0c46157a30bcf23cf.xlsx,4.71600994707091,0,6361,1253,6361,129,14,4559,3289,11.9477573904179,1
456cf676be8028427627a21896c1ecbe5e2aa67bfeed8b127e44e37471e932a8.xlsx,4.92765883235091,0,278,81,278,51,10,194,212,9.44088669950739,1
c8381037a439cb72f8927b7f13c5007d8ac1e7964d9f7c98540227e5aae68805.xlsx,0.0,0,0,0,0,0,7,0,0,0.0,1
3edc9e2553233663516a611ced3681f9128a77de55d6aa4cea0e0fd8b81bf47f.xlsx,4.92765883235091,0,278,81,278,51,10,194,212,9.44088669950739,1
6ddb6746cee09a46fa029ff420a94524169b8eb6f3915166cd58885dc78a25e4.xlsx,0.0,0,0,0,0,0,7,0,0,0.0,1
3f45936c54aa5e36d7b4bc6482ea1fd8c8d902f5cf589e8a14d252e3f70fca17.xlsx,4.92765883235091,0,278,81,278,51,10,194,212,9.44088669950739,1
0a192f7365cbe905554c04c199ecd43d31ea21e5aa2939eace22b59e29715319.xlsx,0.0,0,0,0,0,0,7,0,0,0.0,1
3fadc8328d153710ca24a8122faa0870b56c1884d55526491364a9b0344f0ba9.xlsx,6.76447266468843,0,95,28,95,86,10,20,42,11.0806451612903,1
6c091d9d222107124047972d3de6eb918dcf3c750063b7a69b0f85571927d876.xlsx,5.13080921392118,1,211,44,211,30,8,19,114,12.0328947368421,1
e8c261ca0a5a744211de8ff30047e6efd5c594f47ce8cf2cd1c4f0d3b60f3a8f.xlsx,0.0,0,0,0,0,0,7,0,0,0.0,1
1afee64787f72a5625842ed3abfd39e914b34bdc0c08998204dab89f2c404df4.xlsx,0.0,0,0,0,0,0,7,0,0,0.0,1
15ae7972399e45f01e8bdebf6a50021cf9c10a1e7d310a26fc6eb4001f8b2dd2.xlsx,4.92765883235091,0,278,81,278,51,10,194,212,9.44088669950739,1
d2f514249c1e9f3408bd79d171525675243b3a89c0831b7c771960724c1f8546.xlsx,0.0,0,0,0,0,0,7,0,0,0.0,1
e9170f41f12cdfe6dc65d06ed06cc1fb839fc764067e19c777eeb74eff084044.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
4edf82162fc866d405ccad0a2613ebda88dfca83b1714b33e4ef56bb105b6195.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
2eec4a04a8c54749db08aed19994e6e586987007388f71e4521d107cb9d1f901.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
c84d1516d4d145958f4c04650098531719b37a66dd990bd985cf82c0aa0f9cc5.xlsx,5.12124930349054,0,141,62,141,49,9,50,153,9.33990147783251,1
17313e70d5ecec5827f4d24f992a3f493b01537f1bfb656b343b5643f067692d.xlsx,0.0,0,0,0,0,0,7,0,0,0.0,1
f8a08e69d16a77829c10cdcaacc23bbce051d6f729fbd551a05a3aa0a4312305.xlsx,6.47876187128331,0,156,425,156,8532,8,0,7,1742.42857142857,1
e972f807c47f5777ffbc7703bc36e58df20f34658cbd75417cacadd03d459884.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
a26fa4d2169a2076e5498feab397ac190dd3fdedf0d89802afecf8e1d833b342.xlsx,6.76643902841329,0,95,28,95,86,10,20,42,11.0806451612903,1
2e0e484a6cece64e553b8d33414624fc902821525426ca133afaff4097eb2f01.xlsx,5.69379881332358,0,31673,52337,31673,186,238,532,59250,16.6870425453694,1
b33509ed5c7c97e92392858b83fe208ff79632ae096444e9f81967cfbf2e4973.xlsx,6.76643902841329,0,95,28,95,86,10,20,42,11.0806451612903,1
d4053dd5e65d83ffddb054a89aa08ba986623e6337f1b20683e89987959fa53c.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
334a1afa6526d03ea0fd7a052ce1a1b875c4b9e4dedccb1b3176fde586843a06.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
2ff381e6ecaa137dc5e08e90bd58d77936dbc3dd191cb2629c6d021ffee4e78e.xlsx,6.76643902841329,0,95,28,95,86,10,20,42,11.0806451612903,1
59df7ebde2f9db5aae9ac2d7db37e0d6e278ddb1cfa7512edd61f233df0ff33a.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
c1d125239b37b1c7739b907cd0347d97fc8d896f8bb07bee17fb4eac03458618.xlsx,0.0,0,0,0,0,0,7,0,0,0.0,1
ec0f998453e3125596d9907d4e5fdfc367ddee82239fadc50a7c67ed1cad4c64.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
31a5da705f9e82227e80b11ee47b39104ad9dcebd4fd5f3c9127c736b23c7e01.xlsx,5.28128702750023,3,2476,2188,2476,80,9,1584,8543,9.71877160067147,1
e89e3adec78041202f3efa936d91d71fcb9e886ff1cd757ac34072a592370f4f.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
6ad104e1ad7c7282434f06171476fe6e9f57a98730775398778834b72487840e.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
284c0a8ab75712361b38eed70255fd82f615550058f8e61d5ffb909cefccfdad.xlsx,0.0,0,0,0,0,0,7,0,0,0.0,1
4742d662235894ea1a0ee5eae0b8ab667e61ccda131fe816e462b17c5409bb1e.xlsx,5.38142762444117,0,120,12,120,159,9,2,34,25.6410256410256,1
41d4baaa5dc08a1833322188545f86f4c3924cacce6c4fba9113826075cfb739.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
51790b07b6931f5681edd341f04315b90034198c61ee1c7d1d80f4df6f06d300.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
a93bcc7b8212563831338bb9515fb78dcbeaf824cb7a728fd960fbea58ea630f.xlsx,6.47876187128331,0,156,425,156,8532,8,0,7,1742.42857142857,1
ba864e9ef22e34d47ab088144c212b0add33a7e89f5871d10171bd82efd21ad5.xlsx,5.02869707097524,0,189,280,189,66,8,120,1003,11.8771148708815,1
555d5d82bd596542d88df00a74344d09915620f018f49ee0fe13d889717995f7.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
fd1822ed78a7a38f8d2642bd49ccebc91bfea029abadd1899650e37de8cd90e9.xlsx,6.47876187128331,0,156,425,156,8532,8,0,7,1742.42857142857,1
a5f9e311fc6beb139fa99c553c940bf8f1c8fd77a9cb5cfad6b98870bd8e86a6.xlsx,5.68416765894158,0,994,847,994,381,12,181,643,20.5521844660194,1
7ed0586b68a24bbe7cb29852beb48f2c6a625af46d2fbc3c652d552aa1b1bb5b.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
8c86faf2875b1b94de7948f687cb80cf50d71f93f3f23262f8203e7d1e141b43.xlsx,1.58496250072115,0,1,0,1,3,9,0,1,3.0,1
30463c6629c0fe30226d84ff67ce42cb62c2feb636529d595fb75c11dcd93b24.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
6c1cc9a94713e2b614dcd99baa05c62f7cab2bb8abdb030b85a1dc539eb21dbc.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
6a810f3798ae22da1819ea297a5992f886397061e35e965b99bd346d795a93f5.xlsx,4.96313819127227,0,69,58,69,32,10,0,131,6.86259541984732,1
9b7e5c7c2178b55a1b136d07fdd444bf41ff4054125e4e7300aa5a066ae8c029.xlsx,4.80691822501796,0,110,5,110,40,12,0,65,25.5692307692307,1
b361766d98fd72b6fa5fea05492950c12a25866a8a150cb9c0014af8b4b6a3f4.xlsx,4.1315656631106,0,15,1,15,93,9,0,1,93.0,1
661772339ec1d211b18bb16accf3fd23ff70c1c9d41b75797885c72cb6cc4385.xlsx,2.75,0,1,0,1,8,9,0,1,8.0,1
6dec8ea7b9d739e35b72c2c4b6c0c7a1dc1013b12fe3ebed0cea7359a5e8becd.xlsx,0.0,0,0,0,0,0,19,0,0,0.0,1
513582010e478665d077f76937555c6b6f4c296862519ebbb8c80384748641dd.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
a645cdfff9b5103f6e46e8069b049cd99fca36355c96797d8871cbb809c34a8b.xlsx,3.11628589182086,0,140,933,140,66,30,124,948,4.0512104283054,1
c68c19cd297d6430ce90dc73ed139d59a51828c775f39b0ae8d8600461b1d116.xlsx,0.0,0,0,0,0,0,19,0,0,0.0,1
4e52766fa90e1ffd16cba2eb039e5bdb2916f2c6d61d3f53461f44b4e9796907.xlsx,0.0,0,0,0,0,0,7,0,0,0.0,1
875077ebac0e9cae3c7f8befe0991db7155990a2428690a09ca3b7b777f8d357.xlsx,5.40855586466255,0,1176,268,1176,390,17,1,2512,71.2415439713489,1
bbe0a419567e7e1b82cd55e23dd009bab6568f7773f1d3b559f5ffd39b2139e2.xlsx,5.99422892626685,8,27881,65181,27881,448,22,31631,47076,25.1320269285193,1
db0fb830756b10b2e01ae24061226eb03a9a44302dc321f196dee8ea8c01d5c8.xlsx,4.90124425461621,2,6418,2394,6418,120,10,0,23715,21.7418933164663,1
ad4e7c52c03e9f28ec7f215d7f9982df69e070e675d5737cbd8ea412ba3f9eaa.xlsx,4.90125956538271,0,159,40,159,57,10,196,159,11.5983146067415,1
d020d147b7c1988c868b9c84f738ce36f4e0d0271db8cc2b3e9d314acb0940f9.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
c7702da37e2057f2da641129eed6e1bf3a798a56fca6329e0f417499e1839809.xlsx,4.89638125572205,0,120,8,120,43,10,0,56,23.625,1
f0ef867f683009e43ee04e5e12ade1da6cce5710a5c294c1df2443cd5df1750f.xlsx,4.06900504684158,0,203,36,203,32,5,359,73,4.15972222222222,1
748198d7d1847c3fb691a03d6d60f179e42767e60f6a14fd0e901b4cd33ddb40.xlsx,4.06524659768137,0,197,36,197,32,5,359,73,4.16203703703703,1
1123d1a9fb223ce34ed96dfe7f5d94c51621efb65e43aae8aa19e20b523768e7.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
d0f6e8eeda3d18298b6ebc3ae053ccfc511d06f60724da683d361f29d2943e6c.xlsx,4.0695617316802,0,192,36,192,32,5,359,73,4.0949074074074,1
a4b897caab7668255e8c84808b12e4aad213b800fe87dec34ced3853cf3d2bb2.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
f790f80920a6bf4c53ffb43269df9c3abf206d44bbce5f6b4e1dd2edbf7d5e95.xlsx,4.05806666015693,0,195,36,195,32,5,359,73,4.23148148148148,1
4cad3fb1d1f006f55fe46721313dcb8a674ffbe2de645497d03e4919cb7703fa.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
2028584a471db2307f05ca30eba595e5fa99a6b30188d1059139db3a319bea2a.xlsx,6.47876187128331,0,156,425,156,8532,8,0,7,1742.42857142857,1
7b8f2d129c6f50eff82558c85785debf6ce01abc6897eb847468c8624facff9d.xlsx,4.05963661201775,0,193,36,193,32,5,359,73,4.2037037037037,1
826a5bca2f82392aa8c41c2377212d4be4fb287d048f6979a87ff942cca2f410.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
8698fd23a84c915a798868d136872f659ae7e7454c64d5bda4817e7f26c87c1c.xlsx,4.60618201409018,0,42,1,42,70,9,0,15,18.0666666666666,1
0a0b82b9c30f13d6cf38047aef70fd766780ecbe8fd7322db2c72823ed5e768c.xlsx,4.06766839817442,0,206,36,206,32,5,359,73,4.20833333333333,1
6494f1e3f85cc7528a8de2d744722a8a7f5031846d05b0e116a472684e7eae8b.xlsx,4.04422285105259,0,205,36,205,32,5,359,73,4.27314814814814,1
d38b9f908abf1829f864d60d148263ccc5f988a58886e5279083d18604824e00.xlsx,4.03828068155423,0,222,36,222,32,5,379,74,4.3289183222958,1
29f7d3975eb7f911ac01f5e965e3009e1be7723edb854007e2a94a6171accb0c.xlsx,6.47713869214319,0,172,425,172,8532,8,0,8,1539.625,1
ae0460b3c3ee1a3d58f9eb03f3ecbcc8d067c2b2a6fece1f3803264a3484ecba.xlsx,5.31434221543377,0,10056,9029,10056,795,29,5684,9110,11.0763719924303,1
a04c6e082072492c4bf8532cd1c237855d1b8ba6a2ed1f0b8423197d2d9d514c.xlsx,4.02224632487466,0,213,36,213,32,5,399,74,4.13319238900634,1
4f2a28334d8c2c582c6b0f3f1fef19cff7469b6d97cb126120ccbfa477b678e1.xlsx,5.17413685371689,0,167,142,167,63,9,44,84,8.68992248062015,1
b30611018830d0bf519306c169dd80d27d4bc9d2f004fe7a1de7278e2c306732.xlsx,4.02125041779756,0,216,37,216,32,5,399,74,4.26849894291754,1
71a0ef3bd50d79be4102f44b986804201125803c2476b37635687990b07b092b.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
9b40d002066bd75e49ec9784cfa49e0cc90ad810e8cf0890b21481299798feae.xlsx,4.04813288773592,0,211,37,211,32,5,379,74,4.34878587196467,1
3e09d65406ad330a17be1198244b0cd386025c541054c25c7ef7bb75b25f3b0d.xlsx,6.76396440866134,0,95,28,95,86,10,20,42,11.0806451612903,1
f78024164324e13e2bac35c065d7d4a56640cd4fe7e7d6f5c02965094f68c4a5.xlsx,6.47713869214319,0,172,425,172,8532,8,0,8,1539.625,1
9a0a3c9d6f5b61267bdb3f5f50c20f73f347cd264213fa6442c2e8bd4f07f40c.xlsx,6.47713869214319,0,172,425,172,8532,8,0,8,1539.625,1
b0951f937ee1a53ac952054411868b0baaff0b4e30b5575d549ed925f1150400.xlsx,4.03747362329107,0,208,37,208,32,5,393,74,4.26124197002141,1
8e0c70fa9c6c7bef958499df864d286b2bb3f99d9e11c68077737507528d9e22.xlsx,4.89638125572205,0,120,8,120,43,10,0,56,23.625,1
2f1847af906cc4a6aeaccde939a7159fba4c09613b03395ace1cb6999e2648e5.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
498d4a722e4d8cc11a7538d74740bdb0e74617c6286564e8e937c1130a60d7e4.xlsx,6.47713869214319,0,172,425,172,8532,8,0,8,1539.625,1
3e7d6dfd59c6880f99c22439c9bd9751bb9fa5b5d688ae53f28930584ae00fc3.xlsx,4.05632867246188,0,211,37,211,32,5,379,74,4.25386313465783,1
41f22c4ad7d2fc57fdc6380048301805bc6c92426a927bff696f2389189aee5d.xlsx,6.76396440866134,0,95,28,95,86,10,20,42,11.0806451612903,1
784ee1cd9ed51518224075fb3e564d689f5a98157fc1fdeff17ee090fa5c4be2.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
202b890db0b579d3ef5c3da64a38eaccafe80eb3b43a352a2b64c62dc3a01c1b.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
99e2dae1b61460de0ec3b72a1ebc7838d732a082432ebb7ce06942ad3e0ff47e.xlsx,4.02392511802626,0,212,37,212,32,5,396,74,4.25744680851063,1
efeed523859d81083307c7ede48a25cae675055a529b33d8aa19935ec24c3f95.xlsx,6.76396440866134,0,95,28,95,86,10,20,42,11.0806451612903,1
055c3b690cfa67978db3760cc7d7ffef3bacb90bda7bf31b8c5e318b575829a0.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
7ecc8335b1ff6c49571f889b1f4db795b7ba821c929456b2c4cae93436487c46.xlsx,4.03508181495769,0,204,37,204,32,5,398,74,4.33474576271186,1
3a43d551d6d99c0b40c89e1761c5845ffa3c2ab4cb2b0890185c65d164ff8a0e.xlsx,6.76396440866134,0,95,28,95,86,10,20,42,11.0806451612903,1
66421935a322a3520de343e98d4c7bd3f8daf5adebd9910b702c10a9e9270aeb.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
143c1184c8d02adfc4b2ef5ffec579ce47436131e3c2c8e82172edb50f2ab962.xlsx,4.0255528488738,0,216,37,216,32,5,399,74,4.34883720930232,1
538a167c37909dc569d16255a918625acd316d94e969ed2095214a85f9844ad2.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
2ead5d2e5bbaea0f1171bdf32e02a5e8d85658534f353a4f7e20b0722c3b7b27.xlsx,4.04254744628245,0,216,37,216,32,5,379,74,4.34657836644591,1
fd14c4be9a670624d428599b02c0f6ba6779fff9251a592b7d6f08dd7affc2b1.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
90546a3e111449c78cf6bf0d4955235a4e6a1dbbd63d398df5037af4c83512ad.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
5946fef88400d88eb63588f948c449dcc9842cc62c37074980a8369e8c2aa812.xlsx,4.02310519102442,0,216,37,216,32,5,396,74,4.27234042553191,1
c934098251c677b9272d9ea74e2c4407473a75efc32dd6c6f2be41f3a55afc1f.xlsx,5.23096476904442,1,591,34,591,640,13,10,403,16.7433414043583,1
1ae722d6bfb70238ceee0aea901cfccbf53032e1632bacfb9b3e4fa07292455e.xlsx,4.0389389433364,0,216,37,216,32,5,379,74,4.29359823399558,1
08e5cce7bbb308b373297ac2ee5ecbdea11baec33eb9195899f40fd502b8f45c.xlsx,4.0495020778531,0,209,37,209,32,5,379,74,4.41280353200883,1
13777dc4be611dcebb4f08fb8240bf3bb1d76775b56901403957c5648703efa8.xlsx,4.89638125572205,0,120,8,120,43,10,0,56,23.625,1
f569a9972ee881d645cdae693e3432a8a56c5123bafef3a2853915b5cd27027e.xlsx,4.0283046353595,0,214,37,214,32,5,395,74,4.35820895522388,1
324d602472848d0e0306d1b95f0ef6e85fb7f6f9f02892105d70733a9d544b61.xlsx,4.27307824539694,0,2277,4005,2277,30,12,5000,2009,9.37440337440337,1
4e390b0b63aae266fa62477a27244868c228951a7fe6aaf47e3f0d0413b30817.xlsx,0.0,0,0,0,0,0,9,0,0,0.0,1
798ca3d1ca400865fbef12dd12e057b3000eb86a4ce9393360e5573039e5ee74.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
6cf5eb81d932e600c8ca6662cdd81fad871d2a31733a39154862062782d1a58b.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
c99dd5534b0e39167b1e995ab122665560815fa208ae07450564d82cc7b46860.xlsx,0.0,0,0,0,0,0,8,0,0,0.0,1
