sender_ip,urls,suspicious_words,label
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-workers'],[],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
,"['http://www.livejournal.com/talkread.bml?journal=jwz&itemid=60761', 'http://www.livejournal.com/talkread.bml?journal=jwz&itemid=60761']",[],0
64.161.22.236,[],[],0
64.161.22.236,[],[],0
216.136.171.252,"['http://www.jabber.com/osdn/xim', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
,"['http://www.rhyolite.com/anti-spam/dcc/),', 'http://www.gerg.ca/']",[],0
64.161.22.236,"['http://www.auracom.com/~teledyn', 'http://teledyn.com/']",[],0
,"['http://www.newsisfree.com/click/-6,8106968,1440/']",['click'],0
,"['http://boingboing.net/#85483339', 'http://www.stylenetwork.com/Shows/Area/', 'http://www.quicktopic.com/16/H/FtMUhwVP3JS6E']",[],0
,"['http://www.newsisfree.com/click/-1,8412855,1440/']",['click'],0
,"['http://www.newsisfree.com/click/-0,8597653,215/']",['click'],0
,[],[],0
216.136.171.252,"['http://www.jabber.com/osdn/xim', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
193.172.5.4,"['http://freshrpms.net/', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
66.218.66.86,"['http://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
66.187.233.211,"['https://listman.redhat.com/mailman/listinfo/exmh-users', 'https://listman.redhat.com/mailman/listinfo/exmh-users']",[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
66.187.233.211,"['https://listman.redhat.com/mailman/listinfo/exmh-users', 'https://listman.redhat.com/mailman/listinfo/exmh-users']",[],0
193.172.5.4,"['http://wintermute.sr.unh.edu/~tjb', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
,[],[],0
,['http://www.askbjoernhansen.com/archives/2002/09/12.html'],[],0
,[],[],0
64.161.22.236,[],['bank'],0
66.218.66.71,"['http://www.guardian.co.uk/climatechange/story/0,12374,806695,00.html', 'http://us.click.yahoo.com/SrPZMC/kTmEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
,['http://jeremy.zawodny.com/blog/archives/000217.html'],[],0
66.218.66.81,"['http://www.thesun.co.uk/article/0,,5-2002392050,00.html', 'http://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
,"['http://www.newsisfree.com/click/-0,8597652,215/']",['click'],0
64.161.22.236,['http://www.whump.com/moreLikeThis/'],[],0
,"['http://www.newsisfree.com/click/-1,8410270,1717/']",['click'],0
66.187.233.211,"['http://www.DeepEddy.Com/~cwg/', 'http://www.virCIO.Com']",[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
193.120.211.219,"['http://www.DeepEddy.Com/~cwg/', 'http://www.virCIO.Com']",[],0
,"['http://diveintomark.org/archives/2002/10/08.html#in_praise_of_evolvable_formats', 'http://www.shirky.com/writings/evolve.html', 'http://groups.yahoo.com/group/syndication/message/467']",[],0
,['http://www.askbjoernhansen.com/archives/2002/09/07.html'],[],0
64.161.22.236,['http://www.mithral.com/~beberg/'],[],0
216.136.171.252,"['http://www.jabber.com/osdn/xim', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
64.161.22.236,"['http://www.listbox.com>', 'http://www.ibuc.com/>']",[],0
,"['http://www.newsisfree.com/click/215,5,215/']",['click'],0
193.120.211.219,"['https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
,"['http://boingboing.net/#85534186', 'http://www.megosteve.com', 'http://www.sweatyfrog.com/index2.html', 'http://www.quicktopic.com/boing/H/WhGgH4sXeVwJN']",[],0
,[],[],0
193.120.211.219,['http://www.linux.ie/mailman/listinfo/ilug'],[],0
216.136.171.252,"['http://www.pittstate.edu/ois/', 'https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
,[],[],0
216.136.171.252,"['http://www.hughes-family.org/bugzilla/show_bug.cgi?id=1012', 'http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-devel']",[],0
64.28.67.73,"['http://use.perl.org/article.pl?sid=02/09/13/162209', 'http://use.perl.org/comments.pl?sid=02/09/13/162209', 'http://astray.com/perl6_now/', 'http://use.perl.org/my/messages/']",[],0
,"['http://www.newsisfree.com/click/-2,8676018,1440/']",['click'],0
193.120.211.219,[],[],0
66.218.66.66,"['http://www.ee.ed.ac.uk/~sxs/', 'http://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
64.161.22.236,[],[],0
,"['http://www.newsisfree.com/click/-4,8723996,215/']",['click'],0
,"['http://boingboing.net/#85516136', 'http://www.craphound.com/images/hiptopblog.jpg]', 'http://www.hiptop.com/', 'http://www.quicktopic.com/boing/H/GHXGWhmS5e2', 'http://wmf.editthispage.com/']",[],0
66.218.66.69,"['http://www.ridiculopathy.com/news_detail.php?id=668', 'http://us.click.yahoo.com/J2SnNA/y.lEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
64.161.22.236,"['http://leitl.org"">leitl</a>', 'http://eugen.leitl.org', 'http://www.idefense.com/contributor.html.', 'http://xent.com/mailman/listinfo/fork', 'http://xent.com/mailman/listinfo/fork']",[],0
64.161.22.236,"['http://messenger.msn.com', 'http://xent.com/mailman/listinfo/fork']",[],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-users'],[],0
,['http://www.python.org/~guido/)'],[],0
,[],['click'],0
193.172.5.4,[],[],0
216.136.171.252,"['https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
64.161.22.236,[],[],0
64.161.22.236,"['http://www.newscientist.com/news/news.jsp?id=ns99992891', 'http://www.news.com.au/common/story_page/0,4057,5239758%255E13762,00.html', 'http://slashdot.org/articles/02/10/07/0238234.shtml?tid=100']",[],0
64.161.22.236,"['httpd', 'http://www.openp2p.com/pub/a/p2p/2001/04/27/xdegrees.html']",['verify'],0
,"['http://boingboing.net/#85485824', 'http://news.bbc.co.uk/1/hi/entertainment/music/2276388.stm', 'http://www.quicktopic.com/boing/H/nYc4wgMrjwLbq', 'http://www.antipope.org/charlie/blosxom.cgi']",[],0
64.161.22.236,[],[],0
,"['http://www.newsisfree.com/click/-3,8251866,1440/']",['click'],0
216.136.171.252,"['http://uk.my.yahoo.com', 'https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
193.120.211.219,['http://www.cb-2000.com/'],[],0
,"['http://diveintomark.org/archives/2002/10/02.html#rdf_redux', 'http://philringnalda.com/archives/002336.php', 'http://weblob.burningbird.net/services/query.htm', 'http://weblog.burningbird.net/archives/000564.php', 'http://www.ninjakitten.net/digiboy/2002_09.php#post000545', 'http://bitworking.org/wellformed.html']",[],0
,"['http://diveintomark.org/archives/2002/10/01.html#colophon_2', 'http://www.dooce.com/about.html']",[],0
194.125.145.45,"['http://finance.yahoo.com', 'http://www.linux.ie/mailman/listinfo/ilug']",[],0
,"['http://www.newsisfree.com/click/-0,8613674,159/']",['click'],0
,"['http://scriptingnews.userland.com/backissues/2002/09/23#When:8:19:16AM', 'http://news.google.com/', 'http://radio.userland.com/newsAggregator']",[],0
,"['http://scriptingnews.userland.com/backissues/2002/09/25#aProductiveThread', 'http://groups.yahoo.com/group/rss-dev/message/4032', 'http://backend.userland.com/rss', 'http://backend.userland.com/blogChannelModule', 'http://web.resource.org/rss/1.0/modules/syndication/']",[],0
,[],[],0
,"['http://www.newsisfree.com/click/-2,8418826,215/']",['click'],0
193.172.5.4,"['http://ccrma-www.stanford.edu/planetccrma/software/', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
193.172.5.4,"['http://apt.nixia.no/apt/files/', 'http://freshrpms.net/apt/', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
194.125.145.45,['http://www.linux.ie/mailman/listinfo/ilug'],[],0
64.161.22.236,[],[],0
64.161.22.236,['http://endeavors.com'],[],0
66.218.66.72,"['http://www.pinkpaperclips.net/subs/quiz2.html', 'http://us.click.yahoo.com/pt6YBB/NXiEAA/mG3HAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
64.161.22.236,[],[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
195.40.6.30,"['http://www.ntk.net/', 'http://news.bbc.co.uk/1/hi/2210091.stm', 'http://lists.bawug.org/pipermail/wireless/2002-August/008507.html', 'http://www.mail-archive.com/cryptography@wasabisystems.com/msg02554.html', 'http://www.fipr.org/vacancy.html', 'http://www.waroftheworlds.info/postpone.htm', 'http://www.google.com/search?q=consideyellow', 'http://groups.google.com/groups?q=%22get+random+signatures%22', 'http://www.colocation-network.com/', 'http://www.ntk.net/2002/08/30/dohzero.gif', 'http://www.ntk.net/2002/08/30/dohover.gif', 'http://www.ntk.net/2002/08/30/dohgun.gif', 'http://news.bbc.co.uk/1/hi/1494091.stm', 'http://news.bbc.co.uk/1/hi/uk/2202552.stm', 'http://starwars.org.pl/galeria/e2/char/anakin/t001.jpg', 'http://www.readersheds.co.uk/readersheds/shop.cfm?WOSNAMES=Wosnames', 'http://www.eap.ca/', 'http://www.guardian.co.uk/weblog/bestbritishblog/', 'http://media.guardian.co.uk/newmedia/comment/0,7496,765161,00.html', 'http://filezilla.sf.net/', 'http://www.gagpipe.com/', 'http://www.threepillows.com/tour2.htm', 'http://www.dovebid.com/Auctions/AuctionDetail.asp?AuctionID=1450', 'http://www.cnn.com/2002/TECH/ptech/08/27/turok.baby.reut/', 'http://www.pinkbunny.co.uk/poochalking/', 'http://www.amazon.com/exec/obidos/tg/stores/detail/-/toys/B00005NEBW/', 'http://www.palmgear.com/software/showsoftware.cfm?prodID=41030', 'http://news.bbc.co.uk/1/hi/england/2223065.stm', 'http://www.ananova.com/news/story/sm_659889.html', 'http://www.asile.org/citoyens/numero13/pentagone/erreurs_en.htm', 'http://news.bbc.co.uk/1/hi/business/712188.stm', 'http://www.screenit.com/movies/2002/the_sweetest_thing.html', 'http://www.cndb.com/', 'http://www.screenit.com/movies/2002/the_adventures_of_pluto_nash.html', 'http://www.capalert.com/capreports/windtalkers.htm', 'http://www.b3ta.com/newsletter/issue54/', 'http://www.ntk.net/', 'http://www.geekstyle.co.uk/', 'http://www.ntk.net/']",[],0
209.196.61.66,[],[],0
216.136.171.252,"['http://www.pittstate.edu/ois/', 'https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
165.230.209.227,['http://cesario.rutgers.edu/easmith/'],[],0
66.218.66.101,"['http://media.guardian.co.uk/broadcast/comment/0,7493,781769,00.html', 'http://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']","['bank', 'click']",0
216.136.171.252,[],[],0
194.125.145.45,"['http://uk.my.yahoo.com', 'http://www.linux.ie/mailman/listinfo/ilug']",[],0
,"['http://www.newsisfree.com/click/-4,8723994,215/']",['click'],0
64.161.22.236,['http://www.megnut.com/archive.asp?which=2002_09_01_archive.inc#000194'],[],0
,"['http://www.newsisfree.com/click/-0,8597655,215/']",['click'],0
193.172.5.4,"['http://freshrpms.net/', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
193.172.5.4,[],[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
,"['http://www.newsisfree.com/click/-5,8535469,215/']",['click'],0
,['http://jeremy.zawodny.com/blog/archives/000191.html'],[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
,"['http://www.newsisfree.com/click/-5,8535470,215/']",['click'],0
,"['http://www.newsisfree.com/click/215,4,215/']",['click'],0
64.161.22.236,['http://xent.com/mailman/listinfo/fork'],[],0
64.161.22.236,"['http://www.xvid.org/', 'http://www.sigmadesigns.com', 'http://www.doom9.org/', 'http://xent.com/mailman/listinfo/fork']",[],0
,[],[],0
66.187.233.211,"['http://www.pgpi.org/', 'https://listman.redhat.com/mailman/listinfo/exmh-users']",[],0
,['http://jeremy.zawodny.com/blog/archives/000230.html'],[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
64.161.22.236,[],[],0
66.187.233.211,"['http://www.DeepEddy.Com/~cwg/', 'http://www.virCIO.Com']",[],0
193.172.5.4,"['http://apt-rpm.tuxfamily.org', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
64.161.22.236,[],[],0
194.125.145.45,['http://www.linux.ie/mailman/listinfo/ilug'],[],0
194.125.145.45,['http://www.linux.ie/mailman/listinfo/ilug'],[],0
,"['http://boingboing.net/#85485775', 'http://www.newzoid.com/nzheadlinecombo.asp', 'http://www.quicktopic.com/boing/H/8juRS7A4p6JY', 'http://www.newzoid.com']",[],0
,"['http://www.newsisfree.com/click/-2,8655711,215/']",['click'],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-users'],[],0
,[],[],0
64.161.22.236,[],"['bank', 'click']",0
216.136.171.252,"['http://vipul.net/', 'https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/razor-users', 'https://www.inphonic.com/r.asp?r_______________________________________________', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
64.161.22.236,['http://xent.com/mailman/listinfo/fork'],[],0
194.125.145.45,"['http://www.linux.ie/mailman/listinfo/ilug', 'http://www.linux.ie/mailman/listinfo/ilug']",[],0
193.172.5.4,"['http://ftp.freshrpms.net/pub/freshrpms/testing/alsa/', 'http://freshrpms.net/builds/alsa-driver/alsa-driver.spec', 'http://freshrpms.net/', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
,[],[],0
64.161.22.236,[],[],0
,[],[],0
193.120.211.219,"['http://www.mattahfahtu.com/', 'https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
66.38.151.27,[],[],0
,"['http://www.newsisfree.com/click/-3,8702434,215/']",['click'],0
66.218.66.72,"['http://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
,"['http://www.newsisfree.com/click/-2,8417754,1717/', 'http://www.newsisfree.com/Images/fark/aicn.gif']",['click'],0
64.161.22.236,['http://xent.com/mailman/listinfo/fork'],[],0
,"['http://www.newsisfree.com/click/-2,8430044,215/']",['click'],0
,"['http://diveintomark.org/archives/2002/09/25.html#maps', 'http://www.wired.com/news/school/0,1383,54916,00.html']",[],0
64.161.22.236,['http://www.ibuc.com/>'],[],0
,"['http://diveintomark.org/archives/2002/10/09.html#wedding_music', 'http://www.duke.edu/~ieisen/ttq.html']",[],0
64.166.12.219,[],[],0
216.136.171.252,[],[],0
64.161.22.236,[],[],0
66.218.66.88,"['http://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
,"['http://www.newsisfree.com/click/-3,8688977,215/']",['click'],0
216.136.171.252,['https://lists.sourceforge.net/lists/listinfo/spamassassin-talk'],[],0
,"['http://scriptingnews.userland.com/backissues/2002/09/25#When:5:39:47AM', 'http://radio.weblogs.com/0001015/images/2002/09/25/uncSamMedium.gif', 'http://www.scripting.com/images/2001/09/22/uncleSam.jpg', 'http://scriptingnews.userland.com/backissues/2001/09/25#bushAndTheDoves']",[],0
,"['http://www.newsisfree.com/click/-2,8418830,215/']",['click'],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
64.161.22.236,['http://www.nationalreview.com/hanson/hanson091102.asp'],[],0
,"['http://www.newsisfree.com/click/-3,8701110,1440/']",['click'],0
,"['http://www.newsisfree.com/click/-3,8015193,1440/']",['click'],0
,"['http://www.newsisfree.com/click/-3,8714366,1440/']",['click'],0
,"['http://www.newsisfree.com/click/-6,8572781,215/']",['click'],0
64.161.22.236,['http://www.ibuc.com/>'],[],0
64.161.22.236,"['http://www.auracom.com/~teledyn', 'http://teledyn.com/']",[],0
64.161.22.236,[],[],0
216.136.171.252,"['https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/razor-users', 'https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
64.166.12.219,"['http://www.thesun.co.uk/article/0,,2-2002430339,00.html']",[],0
216.136.171.252,"['https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-devel']",[],0
64.161.22.236,['http://www.hotmail.com'],[],0
64.28.67.73,"['http://use.perl.org/article.pl?sid=02/09/23/125230', 'http://use.perl.org/article.pl?sid=02/09/23/125230', 'http://use.perl.org/comments.pl?sid=02/09/23/125230', 'http://use.perl.org/article.pl?sid=02/09/23/2041201', 'http://use.perl.org/comments.pl?sid=02/09/23/2041201', 'http://www.pm.org/groups/', 'http://www.pm.org/', 'http://use.perl.org/my/messages/']",[],0
,"['http://www.newsisfree.com/click/-0,8365765,1440/']",['click'],0
,[],[],0
64.161.22.236,[],[],0
,[],[],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
216.136.171.252,"['http://www.jabber.com/osdn/xim', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
,"['http://www.newsisfree.com/click/-2,8653742,1440/']",['click'],0
,"['http://boingboing.net/#85534171', 'http://www.aldaily.com/', 'http://www.quicktopic.com/boing/H/ZLfTeRjnD6Jf']",['bank'],0
64.161.22.236,[],['click'],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-workers'],[],0
194.125.145.45,['http://www.linux.ie/mailman/listinfo/ilug'],['verify'],0
,"['http://www.newsisfree.com/click/-0,8597651,215/', 'http://www.newsisfree.com/quiz/0,7476,349695,00.html', 'http://www.newsisfree.com/crossword/0,4406,180778,00.html', 'http://www.newsisfree.com/interactive/0,2759,192055,00.html', 'http://www.newsisfree.com/cartoons/0,7371,337484,00.html', 'http://www.newsisfree.com/weblog/0,6798,517233,00.html', 'http://www.newsisfree.com/Observer/crimedebate/story/0,12079,805631,00.html']",['click'],0
,[],[],0
,"['http://www.newsisfree.com/click/-5,8305902,1717/']",['click'],0
,"['http://www.mozillazine.org/weblogs/hyatt/#85378428', 'http://www.parentstv.org/']",[],0
64.161.22.236,['http://xent.com/mailman/listinfo/fork'],[],0
,"['http://www.newsisfree.com/click/-2,8437307,1440/']",['click'],0
,['http://mail.python.org/mailman-21/listinfo/spambayes'],[],0
64.28.67.73,"['http://use.perl.org/article.pl?sid=02/10/07/1124226', 'http://use.perl.org/article.pl?sid=02/10/07/132252', 'http://use.perl.org/my/messages/']",[],0
64.161.22.236,[],[],0
194.125.145.45,['http://www.linux.ie/mailman/listinfo/ilug'],[],0
,['http://jeremy.zawodny.com/blog/archives/000213.html'],[],0
,"['http://www.newsisfree.com/click/-5,8086490,1440/']",['click'],0
216.136.171.252,"['http://www.pittstate.edu/ois/', 'https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",['verify'],0
